# TELEGRAM SCANNER CALLS LOG — LAST 3 MONTHS (MAY 14, 2026 - AUG 14, 2026)
# Total Records: 205
# Format: Enriched Tabular Text / Markdown & JSON Copy-Paste Ready

| Signal ID | Timestamp (UTC) | Call Action | Symbol | Direction | Pattern | AI Score | Entry | SL | TP | Call Summary |
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64041.02. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24280",
    "timestamp": "2026-07-29T00:27:07.427447+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63984.78. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24278",
    "timestamp": "2026-07-29T00:24:04.435787+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63984.78. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24276",
    "timestamp": "2026-07-29T00:21:01.755944+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63984.78. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24273",
    "timestamp": "2026-07-29T00:14:56.168156+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64041.02. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24271",
    "timestamp": "2026-07-29T00:11:53.011320+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64041.02. Hurst: 0.542 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "ROGUE-288230376154145996-878c1c",
    "timestamp": "2026-07-28T23:45:38.582398",
    "call_action": "SIGNAL: UNKNOWN UNKNOWN",
    "symbol": "UNKNOWN",
    "direction": "UNKNOWN",
    "pattern": "ROGUE_TRADE",
    "ai_score": 0.0,
    "entry_price": 0.0,
    "stop_loss": 0.0,
    "take_profit": 0.0,
    "call_summary": "UNKNOWN call on UNKNOWN via ROGUE_TRADE (AI Score: 0.0/10). Entry: 0.0, SL: 0.0, TP: 0.0",
    "ai_reasoning": "Audit mismatch: BTC/USD",
    "shadow_regime": null,
    "outcome": "ROGUE",
    "trade_id": "288230376154145996",
    "payload_hash": "NO_SIGNAL",
    "signature": "NO_SIGNATURE",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24258",
    "timestamp": "2026-07-28T23:29:23.646257+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63530.04. Hurst: 0.536 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24256",
    "timestamp": "2026-07-28T23:26:20.913714+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63530.04. Hurst: 0.536 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24205",
    "timestamp": "2026-07-28T20:14:38.194525+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1917.07. Hurst: 0.580 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24203",
    "timestamp": "2026-07-28T20:11:35.203718+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1917.07. Hurst: 0.580 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24159",
    "timestamp": "2026-07-28T17:48:44.957488+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63530.04. Hurst: 0.534 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24157",
    "timestamp": "2026-07-28T17:45:41.803191+00:00",
    "call_action": "CALL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 63530.04. Hurst: 0.534 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24133",
    "timestamp": "2026-07-28T16:29:42.913668+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1917.07. Hurst: 0.595 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24131",
    "timestamp": "2026-07-28T16:26:39.908767+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1917.07. Hurst: 0.594 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24117",
    "timestamp": "2026-07-28T15:09:22.939110+00:00",
    "call_action": "CALL: SHORT ETH/USD",
    "symbol": "ETH/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1887.61. Hurst: 0.630 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24115",
    "timestamp": "2026-07-28T15:06:19.674268+00:00",
    "call_action": "CALL: SHORT ETH/USD",
    "symbol": "ETH/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1887.61. Hurst: 0.630 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24113",
    "timestamp": "2026-07-28T15:03:16.239812+00:00",
    "call_action": "CALL: SHORT ETH/USD",
    "symbol": "ETH/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1887.61. Hurst: 0.630 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24111",
    "timestamp": "2026-07-28T15:00:13.166918+00:00",
    "call_action": "CALL: SHORT ETH/USD",
    "symbol": "ETH/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1887.61. Hurst: 0.629 (TRENDING). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-24109",
    "timestamp": "2026-07-28T14:57:09.962200+00:00",
    "call_action": "CALL: SHORT ETH/USD",
    "symbol": "ETH/USD",
    "direction": "SHORT",
    "pattern": "Bayesian Pivot Turtle Soup SHORT (TRENDING)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: NY_OPEN, Regime: TRENDING)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1887.61. Hurst: 0.621 (TRENDING). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "TRENDING",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SIG-20260728-014026-ETHUSD-L-CFA47D",
    "timestamp": "2026-07-28T01:40:26.770384",
    "call_action": "SIGNAL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (4h FVG_BULLISH)",
    "ai_score": 8.0,
    "entry_price": 1876.43,
    "stop_loss": 1872.9689285714285,
    "take_profit": 1888.5437500000007,
    "call_summary": "LONG call on ETH/USD via Trend Expansion (4h FVG_BULLISH) (AI Score: 8.0/10). Entry: 1876.43, SL: 1872.9689285714285, TP: 1888.5437500000007",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "0bdf973aaf33e1f0b112f94a7d95887151774b0bd2c9461ccc1e7c1201e4e612",
    "signature": "621e12a588c877d47bc7dc82983410ddabcb90f5d9dd8c8894a9a1eafa93b3cd742e9da9feb4aae05222d0203a07025e317a3f9fa64156621745ca08bda771d59215c22cf29fa66703100081db26e1812d360d928cd583b6e768267de007749e4acf55e4a7116fe34830ebc97a14f687fcd6c1821129d8b2bd8e253c6afb353a06ab7a557e8f63e0570f0eda344ba0a7a8e4392a35773ccb1a7971edffd8ecef898103ae12af3ebdff0343d53123b7932b7a40325bbfa3700e1784a744fa0309465fc3c8a6c20f3c3fb01f199cceea2d04c994225ada8882ed0303cee9298a5fe1e97dc16625825022c7349b7f456143cb063e7ad38b0e0da5a50ee93d2f255e",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23853",
    "timestamp": "2026-07-27T22:12:16.941855+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1934.32. Hurst: 0.534 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23798",
    "timestamp": "2026-07-27T18:27:58.610574+00:00",
    "call_action": "CALL: LONG ETH/USD",
    "symbol": "ETH/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 1934.32. Hurst: 0.519 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23776",
    "timestamp": "2026-07-27T16:52:18.087899+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64837.98. Hurst: 0.496 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23756",
    "timestamp": "2026-07-27T15:32:21.260418+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64570.58. Hurst: 0.497 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23752",
    "timestamp": "2026-07-27T15:23:13.736381+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64570.58. Hurst: 0.500 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23751",
    "timestamp": "2026-07-27T15:20:10.702684+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64570.58. Hurst: 0.501 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "OFF_HOURS",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23743",
    "timestamp": "2026-07-27T14:43:31.377369+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64570.58. Hurst: 0.482 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
